Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
TMY3,725755,Ogden Hill Afb,UT,USA,41.117000,-111.967000,-7,1459
Year,Month,Day,Hour,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Albedo
1995,1,1,0,0,0,0,-9.5,-13.9,67,858,5.1,100,0.54
1995,1,1,1,0,0,0,-9.5,-14.5,64,858,6.1,100,0.54
1995,1,1,2,0,0,0,-10,-14.5,67,858,5.1,110,0.54
1995,1,1,3,0,0,0,-11.2,-15,71,858,6.1,100,0.54
1995,1,1,4,0,0,0,-10.6,-15,67,858,6.1,100,0.54
1995,1,1,5,0,0,0,-11.7,-15,74,859,5.6,100,0.54
1995,1,1,6,0,0,0,-11.2,-14.5,74,859,6.1,100,0.54
1995,1,1,7,0,9,0,-12.3,-15.6,74,859,6.1,100,0.54
1995,1,1,8,63,214,44,-10.6,-15,67,860,7.7,100,0.54
1995,1,1,9,207,528,85,-10.6,-15.6,63,860,8.2,100,0.54
1995,1,1,10,283,550,95,-9.5,-15,61,860,5.1,100,0.54
1995,1,1,11,333,581,95,-6.7,-13.4,55,861,5.1,100,0.54
1995,1,1,12,442,560,198,-5.6,-12.8,53,861,5.1,100,0.54
1995,1,1,13,429,761,115,-3.9,-11.7,51,860,4.1,100,0.54
1995,1,1,14,345,629,128,-3.4,-12.3,46,860,0,0,0.54
1995,1,1,15,204,586,65,-4.5,-11.2,56,860,2,310,0.54
1995,1,1,16,37,25,34,-5.6,-10.6,65,859,2,340,0.54
1995,1,1,17,0,3,0,-7.3,-11.2,71,858,2,360,0.54
1995,1,1,18,0,0,0,-6.7,-12.3,61,859,0,0,0.54
1995,1,1,19,0,0,0,-6.7,-12.3,61,858,0.5,30,0.54
1995,1,1,20,0,0,0,-7.8,-13.4,61,857,6.1,80,0.54
1995,1,1,21,0,0,0,-7.3,-13.9,56,857,4.1,70,0.54
1995,1,1,22,0,0,0,-7.3,-14.5,53,857,5.1,100,0.54
1995,1,1,23,0,0,0,-7.3,-13.9,56,856,3,90,0.54
1995,1,2,0,0,0,0,-7.3,-13.9,56,855,5.1,90,0.54
1995,1,2,1,0,0,0,-7.3,-15,50,854,2,90,0.54
1995,1,2,2,0,0,0,-7.8,-15,52,854,6.6,100,0.54
1995,1,2,3,0,0,0,-7.3,-12.8,61,854,8.2,110,0.54
1995,1,2,4,0,0,0,-8.4,-14.5,58,854,6.1,80,0.54
1995,1,2,5,0,0,0,-8.4,-14.5,58,853,5.1,100,0.54
1995,1,2,6,0,0,0,-8.4,-15,55,853,6.6,90,0.54
1995,1,2,7,0,0,0,-7.8,-14.5,55,853,4.1,90,0.54
1995,1,2,8,33,8,32,-7.8,-13.9,58,854,4.1,90,0.54
1995,1,2,9,73,0,73,-6.7,-12.8,58,854,4.6,100,0.54
1995,1,2,10,124,0,124,-5.6,-12.3,55,855,2.5,50,0.54
1995,1,2,11,160,0,160,-3.9,-12.8,46,855,1,90,0.54
1995,1,2,12,174,0,174,-3.9,-12.8,46,854,0,0,0.54
1995,1,2,13,162,0,162,-3.4,-12.8,44,853,0,0,0.54
1995,1,2,14,127,0,127,-2.3,-12.3,42,854,0.5,340,0.54
