Location,City,Region,Country,Latitude,Longitude,Time Zone,Elevation,Source
442120,Ulaangom,MNG,Mongolia,49.880000,92.080000,8.0,936,IWEC
Year,Month,Day,Hour,Beam,Diffuse,Tdry,Tdew,Pres,Wdir,Wspd,Aod,Pwp,Alb
1991,1,1,0,0,0,-32.9,-35.6,940,999,0.3,0.03,99.9,0.53
1991,1,1,1,0,0,-33.7,-36.4,941,0,0,0.03,99.9,0.53
1991,1,1,2,0,0,-33.9,-36.6,941,999,0.7,0.03,99.9,0.53
1991,1,1,3,0,0,-33.6,-36.3,941,999,1.3,0.03,99.9,0.53
1991,1,1,4,0,0,-33.1,-35.7,941,180,2,0.03,99.9,0.53
1991,1,1,5,0,0,-32.6,-35.3,941,999,1.3,0.03,99.9,0.53
1991,1,1,6,0,0,-29.9,-32.4,939,999,0.7,0.03,99.9,0.53
1991,1,1,7,0,0,-28.2,-31.3,938,0,0,0.03,99.9,0.53
1991,1,1,8,0,0,-28.8,-31.7,939,999,0.3,0.03,99.9,0.53
1991,1,1,9,0,0,-29.5,-32.3,939,999,0.7,0.03,99.9,0.53
1991,1,1,10,166,28,-30.1,-33.2,940,250,1,0.03,99.9,0.53
1991,1,1,11,330,75,-28.8,-31.8,939,999,1,0.03,99.9,0.53
1991,1,1,12,601,59,-27.4,-30.8,938,999,1,0.03,99.9,0.53
1991,1,1,13,641,65,-26.1,-30,937,180,1,0.03,99.9,0.53
1991,1,1,14,471,95,-25.9,-29.8,937,999,0.7,0.03,99.9,0.53
1991,1,1,15,331,90,-25.6,-29.7,937,999,0.3,0.03,99.9,0.53
1991,1,1,16,109,72,-25.4,-29.2,937,0,0,0.03,99.9,0.53
1991,1,1,17,0,21,-25.8,-29.6,937,999,0,0.03,99.9,0.53
1991,1,1,18,0,0,-26.1,-29.6,937,999,0,0.03,99.9,0.53
1991,1,1,19,0,0,-26.5,-29.7,937,0,0,0.03,99.9,0.53
1991,1,1,20,0,0,-27.7,-30.4,938,999,0.2,0.03,99.9,0.53
1991,1,1,21,0,0,-28.9,-31.3,939,999,0.3,0.03,99.9,0.53
1991,1,1,22,0,0,-30.1,-32.3,940,999,0.5,0.03,99.9,0.53
1991,1,1,23,0,0,-31.3,-33.4,941,999,0.7,0.03,99.9,0.53
1991,1,2,0,0,0,-32.5,-34.7,942,999,0.8,0.03,99.9,0.53
1991,1,2,1,0,0,-33.7,-36.5,943,180,1,0.03,99.9,0.53
1991,1,2,2,0,0,-32.9,-35.3,943,999,0.8,0.03,99.9,0.53
1991,1,2,3,0,0,-32.2,-34.5,943,999,0.7,0.03,99.9,0.53
1991,1,2,4,0,0,-31.4,-33.8,942,999,0.5,0.03,99.9,0.53
1991,1,2,5,0,0,-30.6,-33.2,942,999,0.3,0.03,99.9,0.53
1991,1,2,6,0,0,-29.9,-32.5,942,999,0.2,0.03,99.9,0.53
1991,1,2,7,0,0,-29.1,-32.2,942,0,0,0.03,99.9,0.53
1991,1,2,8,0,0,-29.1,-32,942,999,0.3,0.03,99.9,0.53
1991,1,2,9,0,0,-29.2,-32,942,999,0.7,0.03,99.9,0.53
1991,1,2,10,8,26,-29.2,-32.2,943,180,1,0.03,99.9,0.53
1991,1,2,11,154,80,-27.2,-31.7,942,999,0.7,0.03,99.9,0.53
1991,1,2,12,385,95,-25.2,-31.5,942,999,0.3,0.03,99.9,0.53
1991,1,2,13,633,67,-23.2,-27.9,941,0,0,0.03,99.9,0.53
1991,1,2,14,701,54,-25,-31.8,942,999,0.2,0.03,99.9,0.53
1991,1,2,15,662,51,-26.8,-32.3,942,999,0.3,0.03,99.9,0.53
1991,1,2,16,525,43,-28.6,-32.9,943,999,0.5,0.03,99.9,0.53
1991,1,2,17,90,27,-30.3,-34.1,943,999,0.7,0.03,99.9,0.53
1991,1,2,18,0,0,-32.1,-35.5,943,999,0.8,0.03,99.9,0.53
1991,1,2,19,0,0,-33.9,-37.5,944,180,1,0.03,99.9,0.53
1991,1,2,20,0,0,-33.6,-36.8,944,999,1,0.03,99.9,0.53
1991,1,2,21,0,0,-33.4,-36.6,944,999,1,0.03,99.9,0.53
1991,1,2,22,0,0,-33.1,-36,945,180,1,0.03,99.9,0.53
1991,1,2,23,0,0,-32.9,-36.1,945,999,1,0.03,99.9,0.53
1991,1,3,0,0,0,-32.8,-35.9,945,999,1,0.03,99.9,0.53
1991,1,3,1,0,0,-32.6,-36.1,945,180,1,0.03,99.9,0.53
1991,1,3,2,0,0,-33.5,-36.5,944,999,0.7,0.03,99.9,0.53
1991,1,3,3,0,0,-34.3,-37.3,944,999,0.3,0.03,99.9,0.53
1991,1,3,4,0,0,-35.2,-38.7,943,0,0,0.03,99.9,0.53
1991,1,3,5,0,0,-35.3,-38.3,943,999,0.3,0.03,99.9,0.53
1991,1,3,6,0,0,-35.5,-38.4,942,999,0.7,0.03,99.9,0.53
1991,1,3,7,0,0,-35.6,-39,942,180,1,0.03,99.9,0.53
1991,1,3,8,0,0,-34.2,-36.4,941,999,0.7,0.03,99.9,0.53
1991,1,3,9,0,0,-32.8,-34.7,940,999,0.3,0.03,99.9,0.53
1991,1,3,10,9,26,-31.4,-33.3,939,0,0,0.03,99.9,0.53
1991,1,3,11,148,64,-29.9,-32,938,999,0,0.03,99.9,0.53
1991,1,3,12,130,109,-28.5,-30.9,937,999,0,0.03,99.9,0.53
1991,1,3,13,140,128,-27.1,-30.1,936,0,0,0.03,99.9,0.53
1991,1,3,14,139,126,-26.6,-29.4,935,999,0,0.03,99.9,0.53
1991,1,3,15,125,104,-26,-28.9,935,999,0,0.03,99.9,0.53
1991,1,3,16,56,71,-25.5,-28.6,934,0,0,0.03,99.9,0.53
1991,1,3,17,0,20,-25.8,-28.7,934,999,0,0.03,99.9,0.53
1991,1,3,18,0,0,-26,-29,933,999,0,0.03,99.9,0.53
1991,1,3,19,0,0,-26.3,-29.4,933,0,0,0.03,99.9,0.53
1991,1,3,20,0,0,-26.4,-29.3,933,999,0.7,0.03,99.9,0.53
1991,1,3,21,0,0,-26.5,-29.4,933,999,1.3,0.03,99.9,0.53
1991,1,3,22,0,0,-26.6,-29.7,933,20,2,0.03,99.9,0.53
1991,1,3,23,0,0,-26.8,-29.7,932,999,1.3,0.03,99.9,0.53
1991,1,4,0,0,0,-26.9,-29.8,932,999,0.7,0.03,99.9,0.53
1991,1,4,1,0,0,-27.1,-30.1,932,0,0,0.03,99.9,0.53
1991,1,4,2,0,0,-27.4,-30.2,931,999,0.3,0.03,99.9,0.53
1991,1,4,3,0,0,-27.6,-30.4,931,999,0.7,0.03,99.9,0.53
1991,1,4,4,0,0,-27.9,-30.9,931,20,1,0.03,99.9,0.53
1991,1,4,5,0,0,-28,-30.8,931,999,0.7,0.03,99.9,0.53
1991,1,4,6,0,0,-28,-30.8,930,999,0.3,0.03,99.9,0.53
1991,1,4,7,0,0,-28.1,-31.1,930,0,0,0.03,99.9,0.53
1991,1,4,8,0,0,-28,-30.6,930,999,0,0.03,99.9,0.53
1991,1,4,9,0,0,-27.8,-30.2,930,999,0,0.03,99.9,0.53
1991,1,4,10,40,28,-27.7,-30.1,930,0,0,0.03,99.9,0.53
1991,1,4,11,218,60,-26.8,-29.2,930,999,0,0.03,99.9,0.53
1991,1,4,12,112,121,-25.8,-28.6,929,999,0,0.03,99.9,0.53
1991,1,4,13,99,140,-24.9,-28.1,929,0,0,0.03,99.9,0.53
1991,1,4,14,138,127,-25.3,-28.4,929,999,0,0.03,99.9,0.53
1991,1,4,15,126,105,-25.8,-28.8,929,999,0,0.03,99.9,0.53
1991,1,4,16,57,72,-26.2,-29.4,929,0,0,0.03,99.9,0.53
1991,1,4,17,0,21,-26,-29,929,999,0,0.03,99.9,0.53
1991,1,4,18,0,0,-25.7,-28.7,929,999,0,0.03,99.9,0.53
1991,1,4,19,0,0,-25.5,-28.6,929,0,0,0.03,99.9,0.53
1991,1,4,20,0,0,-25.6,-28.6,929,999,0,0.03,99.9,0.53
1991,1,4,21,0,0,-25.8,-28.8,929,999,0,0.03,99.9,0.53
1991,1,4,22,0,0,-25.9,-29.1,929,0,0,0.03,99.9,0.53
1991,1,4,23,0,0,-27.3,-30,929,999,0,0.03,99.9,0.53
1991,1,5,0,0,0,-28.7,-31.1,929,999,0,0.03,99.9,0.53
1991,1,5,1,0,0,-30.1,-32.3,929,0,0,0.03,99.9,0.53
1991,1,5,2,0,0,-31.5,-33.7,931,999,0.7,0.03,99.9,0.53
1991,1,5,3,0,0,-32.9,-35.4,932,999,1.3,0.03,99.9,0.53
1991,1,5,4,0,0,-34.3,-37.8,934,180,2,0.03,99.9,0.53
1991,1,5,5,0,0,-34.5,-37.3,935,999,2,0.03,99.9,0.53
1991,1,5,6,0,0,-34.6,-37.3,935,999,2,0.03,99.9,0.53
1991,1,5,7,0,0,-34.8,-37.7,936,180,2,0.03,99.9,0.53
1991,1,5,8,0,0,-34.9,-37.3,936,999,1.7,0.03,99.9,0.53
1991,1,5,9,0,0,-35,-37.4,936,999,1.3,0.03,99.9,0.53
1991,1,5,10,227,27,-35.1,-38,937,180,1,0.03,99.9,0.53
1991,1,5,11,384,75,-31.9,-34,935,999,0.7,0.03,99.9,0.53
1991,1,5,12,678,53,-28.8,-31.4,934,999,0.3,0.03,99.9,0.53
1991,1,5,13,722,57,-25.6,-29.5,933,0,0,0.03,99.9,0.53
1991,1,5,14,720,57,-25.9,-29.9,933,999,0.3,0.03,99.9,0.53
1991,1,5,15,667,52,-26.3,-30.4,933,999,0.7,0.03,99.9,0.53
1991,1,5,16,513,45,-26.6,-31.2,933,250,1,0.03,99.9,0.53
1991,1,5,17,169,25,-29.4,-32.9,935,999,1.7,0.03,99.9,0.53
