Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed,Version
NSRDB,258971,-,-,-,33.61,-114.58,-8,82,-8,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,v2.0.1
Year,Month,Day,Hour,Minute,Dew Point,DHI,DNI,GHI,Pressure,Temperature,Wind Direction,Wind Speed,,,,,,
1999,1,1,0,30,3.059692383,0,0,0,981,12.11019287,354,5,,,,,,
1999,1,1,1,30,2.270202637,0,0,0,982,11.30794678,357,5,,,,,,
1999,1,1,2,30,1.423034668,0,0,0,982,10.44680176,357,5,,,,,,
1999,1,1,3,30,0.646820068,0,0,0,983,9.657495117,357,5,,,,,,
1999,1,1,4,30,-0.022735596,0,0,0,984,8.976281738,356,5,,,,,,
1999,1,1,5,30,-0.605499268,0,0,0,985,8.383081055,353,5,,,,,,
1999,1,1,6,30,-1.059112549,0,0,0,986,7.921228027,351,5,,,,,,
1999,1,1,7,30,-0.030395508,16,262,27,987,8.967858887,351,5,,,,,,
1999,1,1,8,30,2.714630127,47,686,197,988,11.75853882,353,4,,,,,,
1999,1,1,9,30,6.265167236,62,837,370,988,15.36437378,357,5,,,,,,
1999,1,1,10,30,8.752319336,71,907,503,988,17.88912354,1,5,,,,,,
1999,1,1,11,30,10.32247925,75,939,580,987,19.48293457,3,5,,,,,,
1999,1,1,12,30,11.17037964,76,946,594,986,20.34362183,2,5,,,,,,
1999,1,1,13,30,11.42147827,138,621,453,985,20.59859619,359,5,,,,,,
1999,1,1,14,30,10.96008301,66,877,431,985,20.13030396,355,4,,,,,,
1999,1,1,15,30,9.601928711,55,768,271,984,18.75182495,349,4,,,,,,
1999,1,1,16,30,6.778961182,32,502,89,984,15.88646851,341,4,,,,,,
1999,1,1,17,30,5.439575195,0,0,0,984,14.52666626,340,4,,,,,,
1999,1,1,18,30,4.57989502,0,0,0,984,13.65374146,342,5,,,,,,
1999,1,1,19,30,3.702178955,0,0,0,985,12.76223145,346,4,,,,,,
1999,1,1,20,30,2.816070557,0,0,0,985,11.86202393,351,4,,,,,,
1999,1,1,21,30,1.951507568,0,0,0,985,10.98345337,354,4,,,,,,
1999,1,1,22,30,1.144927979,0,0,0,985,10.16356812,358,4,,,,,,
1999,1,1,23,30,0.364349365,0,0,0,985,9.369836426,2,3,,,,,,
1999,1,2,0,30,-0.348236084,0,0,0,985,8.644921875,5,3,,,,,,
1999,1,2,1,30,-0.991699219,0,0,0,985,7.990136719,10,3,,,,,,
1999,1,2,2,30,-1.663818359,0,0,0,985,7.305810547,13,3,,,,,,
1999,1,2,3,30,-2.335449219,0,0,0,985,6.621636963,17,3,,,,,,
1999,1,2,4,30,-2.984161377,0,0,0,985,5.960534668,21,3,,,,,,
1999,1,2,5,30,-3.594818115,0,0,0,986,5.337731934,24,3,,,,,,
1999,1,2,6,30,-4.087860107,0,0,0,987,4.834649658,26,3,,,,,,
1999,1,2,7,30,-2.560791016,16,264,27,987,6.391717529,25,3,,,,,,
1999,1,2,8,30,0.274291992,48,692,199,987,9.277886963,21,2,,,,,,
1999,1,2,9,30,4.043731689,63,845,373,987,13.10881958,16,2,,,,,,
1999,1,2,10,30,7.243621826,71,917,508,987,16.35784302,8,2,,,,,,
1999,1,2,11,30,9.528259277,75,950,587,985,18.67696533,359,2,,,,,,
1999,1,2,12,30,11.00558472,76,957,602,984,20.17653809,353,2,,,,,,
1999,1,2,13,30,11.85018921,73,940,551,983,21.03389893,351,3,,,,,,
