Location,City,Region,Country,Latitude,Longitude,Time Zone,Elevation,Source
428670,Nagpur,IND,India,21.100000,79.050000,5.5,310,IWEC
Year,Month,Day,Hour,Beam,Diffuse,Tdry,Tdew,Pres,Wdir,Wspd,Aod,Pwp,Alb
1991,1,1,0,0,0,17.4,11.7,976,999,3.1,0.177,99.9,0.18
1991,1,1,1,0,0,16.4,9.6,976,999,2.6,0.177,99.9,0.18
1991,1,1,2,0,0,15.4,8,976,999,2.1,0.177,99.9,0.18
1991,1,1,3,0,0,14.5,7.1,976,999,1.5,0.177,99.9,0.18
1991,1,1,4,0,0,13.6,6.7,976,999,1,0.177,99.9,0.18
1991,1,1,5,0,0,12.7,6.3,976,340,0.5,0.177,99.9,0.18
1991,1,1,6,0,0,13.7,6.6,976,999,0.5,0.177,99.9,0.18
1991,1,1,7,50,48,14.5,6.5,977,999,0.5,0.177,99.9,0.18
1991,1,1,8,341,139,15.4,6.4,978,360,0.5,0.177,99.9,0.18
1991,1,1,9,604,158,15.4,6.5,978,999,0.6,0.177,99.9,0.18
1991,1,1,10,788,129,15.5,6.6,977,999,0.7,0.177,99.9,0.18
1991,1,1,11,824,134,15.5,6.6,976,340,0.7,0.177,99.9,0.18
1991,1,1,12,836,135,18.1,5.4,975,999,0.8,0.177,99.9,0.18
1991,1,1,13,820,127,20.6,4.2,974,999,0.9,0.177,99.9,0.18
1991,1,1,14,737,129,23.2,2.8,973,320,1,0.177,99.9,0.18
1991,1,1,15,561,130,23,4.2,973,999,1,0.177,99.9,0.18
1991,1,1,16,277,90,22.8,5.5,972,999,1,0.177,99.9,0.18
1991,1,1,17,0,14,22.6,6.7,972,50,1,0.177,99.9,0.18
1991,1,1,18,0,0,20.7,6.9,973,999,0.7,0.177,99.9,0.18
1991,1,1,19,0,0,18.7,7.1,974,999,0.3,0.177,99.9,0.18
1991,1,1,20,0,0,16.8,7.2,975,0,0,0.177,99.9,0.18
1991,1,1,21,0,0,16,6.9,975,999,0.9,0.177,99.9,0.18
1991,1,1,22,0,0,15.2,6.5,975,999,1.7,0.177,99.9,0.18
1991,1,1,23,0,0,14.4,6.1,976,20,2.6,0.177,99.9,0.18
1991,1,2,0,0,0,13.4,5.9,975,999,1.7,0.178,99.9,0.18
1991,1,2,1,0,0,12.4,5.6,975,999,0.9,0.178,99.9,0.18
1991,1,2,2,0,0,11.4,5.3,975,0,0,0.178,99.9,0.18
1991,1,2,3,0,0,10.9,5,975,999,0.7,0.178,99.9,0.18
1991,1,2,4,0,0,10.5,4.6,975,999,1.4,0.178,99.9,0.18
1991,1,2,5,0,0,10,4.2,976,340,2.1,0.178,99.9,0.18
1991,1,2,6,0,0,10.8,3.6,976,999,1.9,0.178,99.9,0.18
1991,1,2,7,49,48,11.6,3,977,999,1.7,0.178,99.9,0.18
1991,1,2,8,345,138,12.4,2.3,978,320,1.5,0.178,99.9,0.18
1991,1,2,9,649,135,14.6,2.6,977,999,1.7,0.178,99.9,0.18
1991,1,2,10,752,136,16.8,3,977,999,1.9,0.178,99.9,0.18
1991,1,2,11,588,241,19,3.3,977,360,2.1,0.178,99.9,0.18
1991,1,2,12,701,200,19.1,3.1,976,999,2.1,0.178,99.9,0.18
1991,1,2,13,755,160,19.1,2.9,976,999,2.1,0.178,99.9,0.18
1991,1,2,14,761,116,19.2,2.7,975,999,2.1,0.178,99.9,0.18
1991,1,2,15,568,129,19.3,2.4,975,999,2.1,0.178,99.9,0.18
1991,1,2,16,284,90,19.3,2.2,975,999,2.1,0.178,99.9,0.18
1991,1,2,17,0,15,19.4,2,974,20,2.1,0.178,99.9,0.18
1991,1,2,18,0,0,18.2,2.3,975,999,1.9,0.178,99.9,0.18
1991,1,2,19,0,0,16.9,2.7,975,999,1.7,0.178,99.9,0.18
1991,1,2,20,0,0,15.7,3,976,999,1.5,0.178,99.9,0.18
1991,1,2,21,0,0,14.5,3.4,977,999,1.4,0.178,99.9,0.18
1991,1,2,22,0,0,13.2,3.7,977,999,1.2,0.178,99.9,0.18
1991,1,2,23,0,0,12,4,978,20,1,0.178,99.9,0.18
1991,1,3,0,0,0,11.3,3.7,978,999,0.8,0.179,99.9,0.18
1991,1,3,1,0,0,10.7,3.4,978,999,0.7,0.179,99.9,0.18
1991,1,3,2,0,0,10,3.1,978,360,0.5,0.179,99.9,0.18
1991,1,3,3,0,0,10.2,2.8,978,999,0.8,0.179,99.9,0.18
1991,1,3,4,0,0,10.4,2.5,979,999,1.2,0.179,99.9,0.18
1991,1,3,5,0,0,10.6,2.2,979,999,1.5,0.179,99.9,0.18
1991,1,3,6,0,0,10.8,1.9,979,999,1.9,0.179,99.9,0.18
1991,1,3,7,39,47,11,1.5,980,999,2.2,0.179,99.9,0.18
1991,1,3,8,297,142,11.2,1.2,980,360,2.6,0.179,99.9,0.18
1991,1,3,9,459,205,13.3,0.8,979,999,2.6,0.179,99.9,0.18
1991,1,3,10,526,250,15.5,0.4,979,999,2.6,0.179,99.9,0.18
1991,1,3,11,533,284,17.6,-0.5,978,20,2.6,0.179,99.9,0.18
1991,1,3,12,475,318,18.5,-0.5,977,999,2.4,0.179,99.9,0.18
1991,1,3,13,415,312,19.5,-0.9,976,999,2.3,0.179,99.9,0.18
1991,1,3,14,304,289,20.4,-1.2,976,70,2.1,0.179,99.9,0.18
1991,1,3,15,321,200,19.9,-1.5,976,999,2,0.179,99.9,0.18
1991,1,3,16,216,100,19.5,-1.7,976,999,2,0.179,99.9,0.18
1991,1,3,17,0,15,19,-1.8,976,999,1.9,0.179,99.9,0.18
1991,1,3,18,0,0,17.4,-0.9,977,999,1.8,0.179,99.9,0.18
1991,1,3,19,0,0,15.8,0,977,999,1.8,0.179,99.9,0.18
1991,1,3,20,0,0,14.1,0.8,978,999,1.7,0.179,99.9,0.18
1991,1,3,21,0,0,13.2,1.3,978,999,1.6,0.179,99.9,0.18
1991,1,3,22,0,0,12.3,1.7,979,999,1.6,0.179,99.9,0.18
1991,1,3,23,0,0,11.4,2.1,979,20,1.5,0.179,99.9,0.18
1991,1,4,0,0,0,10.7,2.1,979,999,1.2,0.18,99.9,0.18
1991,1,4,1,0,0,10.1,2.1,980,999,1,0.18,99.9,0.18
1991,1,4,2,0,0,9.4,2.1,980,999,0.7,0.18,99.9,0.18
1991,1,4,3,0,0,8.7,2.1,980,999,0.5,0.18,99.9,0.18
1991,1,4,4,0,0,8.1,2.1,980,999,0.2,0.18,99.9,0.18
1991,1,4,5,0,0,7.4,2.1,980,0,0,0.18,99.9,0.18
1991,1,4,6,0,0,9,2.1,981,999,0.9,0.18,99.9,0.18
1991,1,4,7,44,47,10.6,2,981,999,1.7,0.18,99.9,0.18
1991,1,4,8,325,140,12.2,2,982,20,2.6,0.18,99.9,0.18
1991,1,4,9,603,158,14.8,1.9,981,999,3.3,0.18,99.9,0.18
1991,1,4,10,764,150,17.4,1.8,981,999,3.9,0.18,99.9,0.18
1991,1,4,11,877,113,20,1.7,981,70,4.6,0.18,99.9,0.18
1991,1,4,12,885,116,20.9,1.9,980,999,3.6,0.18,99.9,0.18
1991,1,4,13,864,111,21.7,2.2,978,999,2.5,0.18,99.9,0.18
1991,1,4,14,773,119,22.6,2.4,977,90,1.5,0.18,99.9,0.18
1991,1,4,15,584,127,21.9,2,978,999,1.3,0.18,99.9,0.18
1991,1,4,16,291,91,21.1,1.5,978,999,1.2,0.18,99.9,0.18
1991,1,4,17,0,15,20.4,1.1,979,70,1,0.18,99.9,0.18
1991,1,4,18,0,0,18.6,1.8,979,999,1,0.18,99.9,0.18
1991,1,4,19,0,0,16.8,2.5,979,999,1,0.18,99.9,0.18
1991,1,4,20,0,0,15,3.1,980,50,1,0.18,99.9,0.18
1991,1,4,21,0,0,14.7,3.1,980,999,1,0.18,99.9,0.18
