Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,434282,-,-,-,40.17,-107.06,-7,2734,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo,Snow Depth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,1,0,30,0,0,0,-10,-9.3,727,94.89,301,0.8,0.8,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,1,1,30,0,0,0,-9.5,-8.9,727,95.13,300,0.9,0.8,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,1,2,30,0,0,0,-9.2,-8.7,728,96.34,300,1,0.8,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,1,3,30,0,0,0,-9.1,-8.7,729,96.92,303,1,0.8,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,1,4,30,0,0,0,-9.3,-9.2,730,99.55,305,0.8,0.8,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,1,5,30,0,0,0,-10.7,-10.7,730,100,308,0.6,0.8,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,1,6,30,0,0,0,-12.6,-12.6,731,100,312,0.5,0.8,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,1,7,30,0,0,0,-14.1,-13.1,732,91.89,314,0.4,0.8,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,1,1,8,30,0,20,20,-13.4,-11.1,733,83.1,309,0.4,0.8,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
