Location,City,Region,Country,Latitude,Longitude,Time Zone,Elevation,Source
111200,Innsbruck,AUT,Austria,47.270000,11.350000,1.0,593,IWEC
Year,Month,Day,Hour,Beam,Diffuse,Tdry,Tdew,Pres,Wdir,Wspd,Aod,Pwp,Alb
1997,1,1,0,0,0,-9.3,-12.2,953,999,0.5,0.025,99.9,0.39
1997,1,1,1,0,0,-8.8,-12.4,950,999,0.5,0.025,99.9,0.39
1997,1,1,2,0,0,-8.6,-12.4,948,999,0.5,0.025,99.9,0.39
1997,1,1,3,0,0,-8.5,-12.3,947,999,0.5,0.025,99.9,0.39
1997,1,1,4,0,0,-8.6,-12.2,946,999,0.5,0.025,99.9,0.39
1997,1,1,5,0,0,-8.7,-12.1,946,999,0.5,0.025,99.9,0.39
1997,1,1,6,0,0,-9.2,-11.5,945,999,0.5,0.025,99.9,0.39
1997,1,1,7,0,0,-8.6,-11.4,945,999,0.7,0.025,99.9,0.39
1997,1,1,8,0,15,-8.1,-11.2,946,999,0.8,0.025,99.9,0.39
1997,1,1,9,35,59,-7.5,-11.1,946,120,1,0.025,99.9,0.39
1997,1,1,10,260,106,-5.7,-11.1,945,999,1.4,0.025,99.9,0.39
1997,1,1,11,500,112,-3.9,-11,945,999,1.7,0.025,99.9,0.39
1997,1,1,12,637,102,-2.1,-11,945,110,2.1,0.025,99.9,0.39
1997,1,1,13,729,58,-3,-11.7,946,999,2.3,0.025,99.9,0.39
1997,1,1,14,645,50,-4,-12.3,947,999,2.4,0.025,99.9,0.39
1997,1,1,15,434,35,-4.9,-13.1,948,90,2.6,0.025,99.9,0.39
1997,1,1,16,0,9,-5.7,-13.1,949,999,2.1,0.025,99.9,0.39
1997,1,1,17,0,0,-6.4,-13.1,950,999,1.5,0.025,99.9,0.39
1997,1,1,18,0,0,-7.2,-13.1,951,130,1,0.025,99.9,0.39
1997,1,1,19,0,0,-8,-12.8,952,999,0.8,0.025,99.9,0.39
1997,1,1,20,0,0,-8.9,-12.6,953,999,0.7,0.025,99.9,0.39
1997,1,1,21,0,0,-9.7,-12.3,954,999,0.5,0.025,99.9,0.39
1997,1,1,22,0,0,-9.7,-11.9,954,999,0.7,0.025,99.9,0.39
1997,1,1,23,0,0,-9.8,-11.6,954,999,0.8,0.025,99.9,0.39
1997,1,2,0,0,0,-9.8,-11.3,954,10,1,0.025,99.9,0.39
1997,1,2,1,0,0,-10.1,-11.5,955,999,0.7,0.025,99.9,0.39
1997,1,2,2,0,0,-10.3,-11.7,955,999,0.3,0.025,99.9,0.39
1997,1,2,3,0,0,-10.6,-11.9,956,0,0,0.025,99.9,0.39
1997,1,2,4,0,0,-10.3,-11.5,955,999,0.2,0.025,99.9,0.39
1997,1,2,5,0,0,-9.9,-11.2,955,999,0.3,0.025,99.9,0.39
1997,1,2,6,0,0,-9.6,-10.9,955,999,0.5,0.025,99.9,0.39
1997,1,2,7,0,0,-9.6,-10.9,955,999,0.3,0.025,99.9,0.39
1997,1,2,8,0,22,-9.5,-10.8,955,999,0.2,0.025,99.9,0.39
1997,1,2,9,152,62,-9.5,-10.8,954,0,0,0.025,99.9,0.39
1997,1,2,10,69,122,-8.2,-10.2,953,999,0,0.025,99.9,0.39
1997,1,2,11,54,142,-6.9,-9.6,952,999,0,0.025,99.9,0.39
1997,1,2,12,7,146,-5.6,-9.1,951,0,0,0.025,99.9,0.39
1997,1,2,13,23,125,-5,-9,950,999,0.3,0.025,99.9,0.39
1997,1,2,14,15,91,-4.5,-8.9,949,999,0.7,0.025,99.9,0.39
1997,1,2,15,0,43,-3.9,-8.8,948,260,1,0.025,99.9,0.39
1997,1,2,16,0,5,-4.1,-8.6,948,999,1,0.025,99.9,0.39
1997,1,2,17,0,0,-4.2,-8.5,947,999,1,0.025,99.9,0.39
1997,1,2,18,0,0,-4.4,-8.3,947,999,1,0.025,99.9,0.39
1997,1,2,19,0,0,-5.1,-8.2,947,999,1,0.025,99.9,0.39
1997,1,2,20,0,0,-5.7,-8.1,946,999,1,0.025,99.9,0.39
1997,1,2,21,0,0,-6.4,-8,946,999,1,0.025,99.9,0.39
1997,1,2,22,0,0,-6.2,-7.8,945,999,2,0.025,99.9,0.39
1997,1,2,23,0,0,-6,-7.5,945,999,3.1,0.025,99.9,0.39
1997,1,3,0,0,0,-5.8,-7.3,944,290,4.1,0.025,99.9,0.39
1997,1,3,1,0,0,-5.1,-6.9,943,999,3.8,0.025,99.9,0.39
1997,1,3,2,0,0,-4.3,-6.5,943,999,3.4,0.025,99.9,0.39
1997,1,3,3,0,0,-3.6,-6.2,942,260,3.1,0.025,99.9,0.39
1997,1,3,4,0,0,-2.8,-6,943,999,1.8,0.025,99.9,0.39
1997,1,3,5,0,0,-1.9,-5.8,943,999,0.5,0.025,99.9,0.39
1997,1,3,6,0,0,-3.1,-5.8,942,290,5.1,0.025,99.9,0.39
1997,1,3,7,0,0,-2.7,-5.8,942,999,3.6,0.025,99.9,0.39
1997,1,3,8,78,27,-2.3,-5.8,943,999,2,0.025,99.9,0.39
1997,1,3,9,320,75,-1.9,-5.8,943,999,0.5,0.025,99.9,0.39
1997,1,3,10,651,56,-0.1,-5.8,942,999,0.7,0.025,99.9,0.39
1997,1,3,11,739,58,1.6,-6.6,941,999,0.8,0.025,99.9,0.39
1997,1,3,12,750,63,3.4,-5.7,940,999,1,0.025,99.9,0.39
1997,1,3,13,721,60,2.8,-6.3,940,999,1.4,0.025,99.9,0.39
1997,1,3,14,639,51,2.1,-6.1,939,999,1.7,0.025,99.9,0.39
1997,1,3,15,431,36,1.5,-5.1,939,100,2.1,0.025,99.9,0.39
1997,1,3,16,0,10,0.6,-4.6,939,999,1.9,0.025,99.9,0.39
1997,1,3,17,0,0,-0.2,-2.9,939,999,1.7,0.025,99.9,0.39
1997,1,3,18,0,0,-1.1,-1.9,939,999,1.5,0.025,99.9,0.39
1997,1,3,19,0,0,-0.7,-2,939,999,2.2,0.025,99.9,0.39
1997,1,3,20,0,0,-0.4,-2.1,938,999,2.9,0.025,99.9,0.39
1997,1,3,21,0,0,0,-2.2,938,260,3.6,0.025,99.9,0.39
1997,1,3,22,0,0,-0.7,-2.8,937,999,2.7,0.025,99.9,0.39
1997,1,3,23,0,0,-1.5,-3.4,936,999,1.9,0.025,99.9,0.39
