Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
SUNY,43640,-,-,India,13.05,80.25,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.0
Year,Month,Day,Hour,Minute,Dew Point,DHI,DNI,GHI,Pressure,Temperature,Wind Direction,Wind Speed
2011,1,1,0,30,23.0,0,0,0,1006,25.009388461067317,100,1
2011,1,1,1,30,23.0,0,0,0,1005,24.94264877351202,100,1
2011,1,1,2,30,23.0,0,0,0,1005,25.012532175031936,100,1
2011,1,1,3,30,23.0,0,0,0,1005,25.10586139606903,103,1
2011,1,1,4,30,23.0,0,0,0,1005,25.192127833320853,106,0
2014,1,1,5,30,19.0,0,0,0,1007,24.287371346703935,49,3
2014,1,1,6,30,20.0,0,0,0,1008,24.49059035964723,48,3
2014,1,1,7,30,20.0,90,214,135,1009,25.164472429104194,49,3
2014,1,1,8,30,21.0,183,270,296,1010,25.8061341880437,49,3
2014,1,1,9,30,20.0,263,347,469,1010,26.558409916731534,51,3
2014,1,1,10,30,20.0,339,319,569,1010,27.73656511947746,53,3
2014,1,1,11,30,19.0,390,328,651,1009,28.079117891063675,55,3
2014,1,1,12,30,19.0,223,22,241,1008,27.912044473701314,58,2
2014,1,1,13,30,19.0,316,517,708,1007,27.532742210024708,59,2
2014,1,1,14,30,18.0,250,28,269,1006,27.035784836838275,60,2
2014,1,1,15,30,18.0,240,164,322,1006,26.26810436193574,61,3
2014,1,1,16,30,18.0,83,0,83,1007,25.24745708795615,60,2
2014,1,1,17,30,19.0,7,0,7,1007,24.546648909338217,58,3
2014,1,1,18,30,19.0,0,0,0,1008,24.316522455407267,54,3
2014,1,1,19,30,19.0,0,0,0,1008,24.111286685958817,50,3
2014,1,1,20,30,19.0,0,0,0,1009,24.03438379965678,45,3
2014,1,1,21,30,19.0,0,0,0,1009,23.994289298116144,40,2
2014,1,1,22,30,19.0,0,0,0,1009,23.95772807953051,36,2
2014,1,1,23,30,19.0,0,0,0,1008,23.965985926799704,31,2
2014,1,2,0,30,19.0,0,0,0,1008,23.920016659873625,28,3
2014,1,2,1,30,19.0,0,0,0,1008,23.86647038612216,25,3
2014,1,2,2,30,19.0,0,0,0,1007,23.81251644220498,25,3
2014,1,2,3,30,19.0,0,0,0,1007,23.745684509520856,25,3
2014,1,2,4,30,19.0,0,0,0,1008,23.650062815052024,26,3
2014,1,2,5,30,19.0,0,0,0,1008,23.504068688129394,27,3
2014,1,2,6,30,19.0,0,0,0,1009,23.773422672137826,29,3
2014,1,2,7,30,20.0,92,118,117,1010,25.004275050772208,32,2
2014,1,2,8,30,20.0,173,434,355,1010,25.94805183475944,36,2
2014,1,2,9,30,20.0,191,602,548,1010,26.86915888643665,33,2
2014,1,2,10,30,20.0,215,674,701,1010,27.597715233216547,26,2
2014,1,2,11,30,19.0,272,648,787,1010,27.984855838160684,19,2
2014,1,2,12,30,19.0,366,389,680,1008,28.03017564062486,15,2
2014,1,2,13,30,19.0,345,377,632,1008,27.80591171485844,14,2
2014,1,2,14,30,18.0,325,253,491,1007,27.211807549909565,17,3
2014,1,2,15,30,18.0,232,380,422,1007,26.34499887161644,22,3
2014,1,2,16,30,18.0,101,0,101,1007,25.143552681531503,27,3
2014,1,2,17,30,19.0,26,0,26,1008,23.93756239785654,30,3
2014,1,2,18,30,19.0,0,0,0,1009,23.505927819311864,31,3
2014,1,2,19,30,19.0,0,0,0,1010,23.22303073702318,30,3
2014,1,2,20,30,19.0,0,0,0,1010,23.00167336680755,30,3
2014,1,2,21,30,19.0,0,0,0,1010,22.820708059963863,29,3
2014,1,2,22,30,19.0,0,0,0,1010,22.678764223093822,28,3
2014,1,2,23,30,19.0,0,0,0,1010,22.57338275218973,28,2
2014,1,3,0,30,20.0,0,0,0,1009,22.489932176158163,26,2
2014,1,3,1,30,20.0,0,0,0,1008,22.366725515346673,24,2
2014,1,3,2,30,20.0,0,0,0,1008,22.26302604091535,24,3
2014,1,3,3,30,20.0,0,0,0,1008,22.244550086329184,25,3
